id,year,month,day,hour,obs_datetime,season_type,temperature,humidity,precipitation,wind_speed,pressure,hourly_flood_risk,created_at
3690,2023,5,4,17,2023-05-04 17:00:00,rainy,25.4,53.0,0.0,2.4,999.0,0,2025-06-30 14:42:19
3691,2023,5,4,18,2023-05-04 18:00:00,rainy,25.0,54.0,0.0,1.2,998.8,0,2025-06-30 14:42:19
3692,2023,5,4,19,2023-05-04 19:00:00,rainy,24.5,55.0,0.0,1.0,998.7,0,2025-06-30 14:42:19
3693,2023,5,4,20,2023-05-04 20:00:00,rainy,23.6,57.0,0.0,2.9,998.7,0,2025-06-30 14:42:19
3694,2023,5,4,21,2023-05-04 21:00:00,rainy,23.0,60.0,0.0,2.4,998.8,0,2025-06-30 14:42:19
3695,2023,5,4,22,2023-05-04 22:00:00,rainy,22.8,62.0,0.0,2.6,998.7,0,2025-06-30 14:42:19
3696,2023,5,4,23,2023-05-04 23:00:00,rainy,22.2,61.0,0.0,2.5,998.1,0,2025-06-30 14:42:19
3697,2023,5,5,0,2023-05-05 00:00:00,rainy,21.7,63.0,0.0,2.5,997.7,0,2025-06-30 14:42:20
3698,2023,5,5,1,2023-05-05 01:00:00,rainy,21.1,66.0,0.0,3.2,997.0,0,2025-06-30 14:42:20
3699,2023,5,5,2,2023-05-05 02:00:00,rainy,19.2,80.0,0.5,3.3,995.9,0,2025-06-30 14:42:20
3700,2023,5,5,3,2023-05-05 03:00:00,rainy,18.5,87.0,0.4,3.0,995.0,0,2025-06-30 14:42:20
3701,2023,5,5,4,2023-05-05 04:00:00,rainy,18.2,89.0,0.3,2.7,994.7,0,2025-06-30 14:42:20
3702,2023,5,5,5,2023-05-05 05:00:00,rainy,18.2,90.0,0.1,3.2,993.8,0,2025-06-30 14:42:20
3703,2023,5,5,6,2023-05-05 06:00:00,rainy,18.3,89.0,0.0,3.4,993.5,0,2025-06-30 14:42:20
3704,2023,5,5,7,2023-05-05 07:00:00,rainy,18.2,92.0,1.7,2.1,993.4,0,2025-06-30 14:42:20
3705,2023,5,5,8,2023-05-05 08:00:00,rainy,18.1,96.0,1.0,3.3,992.8,0,2025-06-30 14:42:20
3706,2023,5,5,9,2023-05-05 09:00:00,rainy,18.3,97.0,1.3,2.3,992.5,0,2025-06-30 14:42:20
3707,2023,5,5,10,2023-05-05 10:00:00,rainy,18.7,97.0,1.9,1.6,992.3,0,2025-06-30 14:42:20
3708,2023,5,5,11,2023-05-05 11:00:00,rainy,19.1,99.0,3.0,1.4,992.1,0,2025-06-30 14:42:20
3709,2023,5,5,12,2023-05-05 12:00:00,rainy,19.6,95.0,0.0,1.1,991.5,0,2025-06-30 14:42:20
3710,2023,5,5,13,2023-05-05 13:00:00,rainy,20.1,96.0,0.0,1.5,991.1,0,2025-06-30 14:42:20
3711,2023,5,5,14,2023-05-05 14:00:00,rainy,20.3,98.0,0.3,1.4,990.6,0,2025-06-30 14:42:20
3712,2023,5,5,15,2023-05-05 15:00:00,rainy,20.2,99.0,1.5,3.9,990.1,0,2025-06-30 14:42:20
3713,2023,5,5,16,2023-05-05 16:00:00,rainy,19.8,99.0,7.5,3.4,989.7,0,2025-06-30 14:42:20
3714,2023,5,5,17,2023-05-05 17:00:00,rainy,19.3,99.0,3.9,2.8,989.9,0,2025-06-30 14:42:20
3715,2023,5,5,18,2023-05-05 18:00:00,rainy,18.9,99.0,2.4,3.2,990.2,0,2025-06-30 14:42:20
3716,2023,5,5,19,2023-05-05 19:00:00,rainy,18.2,97.0,1.1,1.5,990.5,0,2025-06-30 14:42:20
3717,2023,5,5,20,2023-05-05 20:00:00,rainy,18.1,96.0,0.7,0.6,991.1,0,2025-06-30 14:42:20
3718,2023,5,5,21,2023-05-05 21:00:00,rainy,18.1,98.0,0.6,2.6,991.5,0,2025-06-30 14:42:20
3719,2023,5,5,22,2023-05-05 22:00:00,rainy,17.5,98.0,0.3,2.6,991.5,0,2025-06-30 14:42:20
3720,2023,5,5,23,2023-05-05 23:00:00,rainy,16.6,99.0,0.2,3.3,991.4,0,2025-06-30 14:42:20
3721,2023,5,6,0,2023-05-06 00:00:00,rainy,15.5,98.0,1.5,5.2,991.4,0,2025-06-30 14:42:22
3722,2023,5,6,1,2023-05-06 01:00:00,rainy,14.9,97.0,0.0,5.2,991.1,0,2025-06-30 14:42:22
3723,2023,5,6,2,2023-05-06 02:00:00,rainy,14.6,97.0,0.0,5.1,990.9,0,2025-06-30 14:42:22
3724,2023,5,6,3,2023-05-06 03:00:00,rainy,14.0,100.0,7.3,6.1,990.8,0,2025-06-30 14:42:22
3725,2023,5,6,4,2023-05-06 04:00:00,rainy,13.8,100.0,4.2,5.8,990.7,0,2025-06-30 14:42:22
3726,2023,5,6,5,2023-05-06 05:00:00,rainy,13.7,99.0,1.2,5.9,990.8,0,2025-06-30 14:42:22
3727,2023,5,6,6,2023-05-06 06:00:00,rainy,13.3,98.0,3.1,6.6,991.2,0,2025-06-30 14:42:22
3728,2023,5,6,7,2023-05-06 07:00:00,rainy,12.7,99.0,4.7,6.3,992.3,0,2025-06-30 14:42:22
3729,2023,5,6,8,2023-05-06 08:00:00,rainy,11.9,100.0,7.1,7.4,993.3,0,2025-06-30 14:42:22
3730,2023,5,6,9,2023-05-06 09:00:00,rainy,11.7,100.0,5.5,6.3,994.0,0,2025-06-30 14:42:22
3731,2023,5,6,10,2023-05-06 10:00:00,rainy,11.8,100.0,5.0,6.2,994.6,0,2025-06-30 14:42:22
3732,2023,5,6,11,2023-05-06 11:00:00,rainy,11.8,100.0,3.2,4.5,996.0,0,2025-06-30 14:42:22
3733,2023,5,6,12,2023-05-06 12:00:00,rainy,11.9,100.0,3.7,4.9,996.2,0,2025-06-30 14:42:22
3734,2023,5,6,13,2023-05-06 13:00:00,rainy,12.0,98.0,1.8,5.8,996.4,0,2025-06-30 14:42:22
3735,2023,5,6,14,2023-05-06 14:00:00,rainy,12.0,92.0,0.7,5.5,997.1,0,2025-06-30 14:42:22
3736,2023,5,6,15,2023-05-06 15:00:00,rainy,12.0,85.0,0.0,5.8,998.0,0,2025-06-30 14:42:22
3737,2023,5,6,16,2023-05-06 16:00:00,rainy,12.9,83.0,0.0,4.9,998.6,0,2025-06-30 14:42:22
3738,2023,5,6,17,2023-05-06 17:00:00,rainy,13.0,78.0,0.0,5.5,999.3,0,2025-06-30 14:42:22
3739,2023,5,6,18,2023-05-06 18:00:00,rainy,13.0,77.0,0.0,4.9,999.5,0,2025-06-30 14:42:22
3740,2023,5,6,19,2023-05-06 19:00:00,rainy,12.8,75.0,0.0,4.3,999.4,0,2025-06-30 14:42:22
3741,2023,5,6,20,2023-05-06 20:00:00,rainy,12.3,73.0,0.0,3.8,999.5,0,2025-06-30 14:42:22
3742,2023,5,6,21,2023-05-06 21:00:00,rainy,12.4,68.0,0.0,4.3,1000.3,0,2025-06-30 14:42:22
3743,2023,5,6,22,2023-05-06 22:00:00,rainy,12.5,67.0,0.0,4.3,1000.7,0,2025-06-30 14:42:22
3744,2023,5,6,23,2023-05-06 23:00:00,rainy,12.7,61.0,0.0,5.0,1000.8,0,2025-06-30 14:42:22
3745,2023,5,7,0,2023-05-07 00:00:00,rainy,12.7,57.0,0.0,4.0,1000.7,0,2025-06-30 14:42:23
3746,2023,5,7,1,2023-05-07 01:00:00,rainy,12.6,56.0,0.0,3.4,1001.1,0,2025-06-30 14:42:23
3747,2023,5,7,2,2023-05-07 02:00:00,rainy,12.5,52.0,0.0,3.1,1001.1,0,2025-06-30 14:42:23
3748,2023,5,7,3,2023-05-07 03:00:00,rainy,12.6,49.0,0.0,3.1,1001.1,0,2025-06-30 14:42:23
3749,2023,5,7,4,2023-05-07 04:00:00,rainy,12.5,47.0,0.0,3.6,1001.2,0,2025-06-30 14:42:23
3750,2023,5,7,5,2023-05-07 05:00:00,rainy,12.3,48.0,0.0,2.9,1001.4,0,2025-06-30 14:42:23
3751,2023,5,7,6,2023-05-07 06:00:00,rainy,12.3,48.0,0.0,3.0,1001.9,0,2025-06-30 14:42:23
3752,2023,5,7,7,2023-05-07 07:00:00,rainy,12.6,48.0,0.0,3.6,1002.1,0,2025-06-30 14:42:23
3753,2023,5,7,8,2023-05-07 08:00:00,rainy,12.9,50.0,0.0,3.0,1002.6,0,2025-06-30 14:42:23
3754,2023,5,7,9,2023-05-07 09:00:00,rainy,13.9,46.0,0.0,3.0,1002.6,0,2025-06-30 14:42:23
3755,2023,5,7,10,2023-05-07 10:00:00,rainy,14.5,49.0,0.0,2.3,1002.8,0,2025-06-30 14:42:23
3756,2023,5,7,11,2023-05-07 11:00:00,rainy,15.8,46.0,0.0,3.2,1002.6,0,2025-06-30 14:42:23
3757,2023,5,7,12,2023-05-07 12:00:00,rainy,16.4,43.0,0.0,2.4,1002.6,0,2025-06-30 14:42:23
3758,2023,5,7,13,2023-05-07 13:00:00,rainy,17.2,43.0,0.0,2.3,1002.3,0,2025-06-30 14:42:23
3759,2023,5,7,14,2023-05-07 14:00:00,rainy,17.2,43.0,0.0,2.3,1002.2,0,2025-06-30 14:42:23
3760,2023,5,7,15,2023-05-07 15:00:00,rainy,17.4,43.0,0.0,3.1,1002.1,0,2025-06-30 14:42:23
3761,2023,5,7,16,2023-05-07 16:00:00,rainy,17.8,40.0,0.0,2.9,1001.6,0,2025-06-30 14:42:23
3762,2023,5,7,17,2023-05-07 17:00:00,rainy,18.5,37.0,0.0,2.3,1001.4,0,2025-06-30 14:42:23
3763,2023,5,7,18,2023-05-07 18:00:00,rainy,17.7,36.0,0.0,1.7,1001.2,0,2025-06-30 14:42:23
3764,2023,5,7,19,2023-05-07 19:00:00,rainy,17.1,41.0,0.0,1.3,1001.2,0,2025-06-30 14:42:23
3765,2023,5,7,20,2023-05-07 20:00:00,rainy,15.3,46.0,0.0,1.7,1001.8,0,2025-06-30 14:42:23
3766,2023,5,7,21,2023-05-07 21:00:00,rainy,13.8,52.0,0.0,1.6,1002.5,0,2025-06-30 14:42:23
3767,2023,5,7,22,2023-05-07 22:00:00,rainy,13.0,53.0,0.0,1.4,1003.4,0,2025-06-30 14:42:23
3768,2023,5,7,23,2023-05-07 23:00:00,rainy,11.6,58.0,0.0,1.9,1003.9,0,2025-06-30 14:42:23
3769,2023,5,8,0,2023-05-08 00:00:00,rainy,11.1,60.0,0.0,1.1,1004.6,0,2025-06-30 14:42:24
3770,2023,5,8,1,2023-05-08 01:00:00,rainy,10.3,64.0,0.0,1.5,1004.7,0,2025-06-30 14:42:24
3771,2023,5,8,2,2023-05-08 02:00:00,rainy,9.9,64.0,0.0,0.7,1005.1,0,2025-06-30 14:42:24
3772,2023,5,8,3,2023-05-08 03:00:00,rainy,9.6,69.0,0.0,0.8,1005.5,0,2025-06-30 14:42:24
3773,2023,5,8,4,2023-05-08 04:00:00,rainy,8.7,69.0,0.0,1.6,1005.6,0,2025-06-30 14:42:24
3774,2023,5,8,5,2023-05-08 05:00:00,rainy,8.4,75.0,0.0,2.0,1005.8,0,2025-06-30 14:42:24
3775,2023,5,8,6,2023-05-08 06:00:00,rainy,7.9,80.0,0.0,2.4,1005.8,0,2025-06-30 14:42:24
3776,2023,5,8,7,2023-05-08 07:00:00,rainy,9.2,75.0,0.0,2.1,1006.1,0,2025-06-30 14:42:24
3777,2023,5,8,8,2023-05-08 08:00:00,rainy,11.5,67.0,0.0,1.8,1006.2,0,2025-06-30 14:42:24
3778,2023,5,8,9,2023-05-08 09:00:00,rainy,14.3,57.0,0.0,2.0,1005.7,0,2025-06-30 14:42:24
3779,2023,5,8,10,2023-05-08 10:00:00,rainy,16.4,43.0,0.0,1.3,1005.8,0,2025-06-30 14:42:24
3780,2023,5,8,11,2023-05-08 11:00:00,rainy,18.7,40.0,0.0,1.7,1005.9,0,2025-06-30 14:42:24
3781,2023,5,8,12,2023-05-08 12:00:00,rainy,20.3,39.0,0.0,2.9,1005.9,0,2025-06-30 14:42:24
3782,2023,5,8,13,2023-05-08 13:00:00,rainy,21.5,35.0,0.0,3.2,1005.8,0,2025-06-30 14:42:24
3783,2023,5,8,14,2023-05-08 14:00:00,rainy,21.7,35.0,0.0,3.8,1005.6,0,2025-06-30 14:42:24
3784,2023,5,8,15,2023-05-08 15:00:00,rainy,21.5,40.0,0.0,4.1,1005.5,0,2025-06-30 14:42:24
3785,2023,5,8,16,2023-05-08 16:00:00,rainy,21.0,36.0,0.0,4.5,1005.4,0,2025-06-30 14:42:24
3786,2023,5,8,17,2023-05-08 17:00:00,rainy,20.4,33.0,0.0,4.0,1005.7,0,2025-06-30 14:42:24
3787,2023,5,8,18,2023-05-08 18:00:00,rainy,19.8,38.0,0.0,3.3,1005.8,0,2025-06-30 14:42:24
3788,2023,5,8,19,2023-05-08 19:00:00,rainy,17.9,41.0,0.0,3.1,1005.9,0,2025-06-30 14:42:24
3789,2023,5,8,20,2023-05-08 20:00:00,rainy,16.3,49.0,0.0,2.6,1006.3,0,2025-06-30 14:42:24
3790,2023,5,8,21,2023-05-08 21:00:00,rainy,15.6,54.0,0.0,2.0,1006.7,0,2025-06-30 14:42:24
3791,2023,5,8,22,2023-05-08 22:00:00,rainy,14.7,57.0,0.0,1.2,1006.9,0,2025-06-30 14:42:24
3792,2023,5,8,23,2023-05-08 23:00:00,rainy,13.7,61.0,0.0,1.5,1007.1,0,2025-06-30 14:42:24
3793,2023,5,9,0,2023-05-09 00:00:00,rainy,13.0,65.0,0.0,0.6,1007.0,0,2025-06-30 14:42:26
3794,2023,5,9,1,2023-05-09 01:00:00,rainy,12.4,67.0,0.0,2.4,1007.1,0,2025-06-30 14:42:26
3795,2023,5,9,2,2023-05-09 02:00:00,rainy,11.8,67.0,0.0,1.1,1006.9,0,2025-06-30 14:42:26
3796,2023,5,9,3,2023-05-09 03:00:00,rainy,11.2,71.0,0.0,0.4,1006.7,0,2025-06-30 14:42:26
3797,2023,5,9,4,2023-05-09 04:00:00,rainy,10.7,73.0,0.0,0.3,1006.8,0,2025-06-30 14:42:26
3798,2023,5,9,5,2023-05-09 05:00:00,rainy,10.4,77.0,0.0,0.5,1006.8,0,2025-06-30 14:42:26
3799,2023,5,9,6,2023-05-09 06:00:00,rainy,10.0,78.0,0.0,0.5,1007.2,0,2025-06-30 14:42:26
3800,2023,5,9,7,2023-05-09 07:00:00,rainy,10.6,77.0,0.0,1.5,1007.6,0,2025-06-30 14:42:26
3801,2023,5,9,8,2023-05-09 08:00:00,rainy,13.5,69.0,0.0,1.8,1007.6,0,2025-06-30 14:42:26
3802,2023,5,9,9,2023-05-09 09:00:00,rainy,15.7,59.0,0.0,1.9,1007.5,0,2025-06-30 14:42:26
3803,2023,5,9,10,2023-05-09 10:00:00,rainy,17.9,48.0,0.0,2.1,1007.4,0,2025-06-30 14:42:26
3804,2023,5,9,11,2023-05-09 11:00:00,rainy,19.9,47.0,0.0,2.6,1007.0,0,2025-06-30 14:42:26
3805,2023,5,9,12,2023-05-09 12:00:00,rainy,21.3,45.0,0.0,2.9,1006.2,0,2025-06-30 14:42:26
3806,2023,5,9,13,2023-05-09 13:00:00,rainy,22.5,36.0,0.0,2.8,1005.7,0,2025-06-30 14:42:26
3807,2023,5,9,14,2023-05-09 14:00:00,rainy,23.5,37.0,0.0,3.0,1004.9,0,2025-06-30 14:42:26
3808,2023,5,9,15,2023-05-09 15:00:00,rainy,24.4,34.0,0.0,2.9,1004.2,0,2025-06-30 14:42:26
3809,2023,5,9,16,2023-05-09 16:00:00,rainy,23.4,35.0,0.0,4.2,1003.7,0,2025-06-30 14:42:26
3810,2023,5,9,17,2023-05-09 17:00:00,rainy,22.8,37.0,0.0,3.0,1003.7,0,2025-06-30 14:42:26
3811,2023,5,9,18,2023-05-09 18:00:00,rainy,21.9,40.0,0.0,2.7,1003.5,0,2025-06-30 14:42:26
3812,2023,5,9,19,2023-05-09 19:00:00,rainy,19.7,42.0,0.0,3.2,1003.7,0,2025-06-30 14:42:26
3813,2023,5,9,20,2023-05-09 20:00:00,rainy,18.0,48.0,0.0,3.4,1004.2,0,2025-06-30 14:42:26
3814,2023,5,9,21,2023-05-09 21:00:00,rainy,16.9,51.0,0.0,3.6,1005.3,0,2025-06-30 14:42:26
